Marea,Planta,Embarcacion,Bodega,% Llenado,# Calas,TDC-Desc,TVN,año,temporada_año
136559,PISCO SUR,TASA 418,Tradicional,83,3,12.85,21.11,2018,2018-I
136560,CALLAO,TASA 413,Tradicional,75,2,13.05,26.09,2018,2018-I
136562,MALABRIGO,TASA 425,Frio,77,2,14.97,19.36,2018,2018-I
136563,CHIMBOTE,TASA 52,Frio,64,6,13.7,21.75,2018,2018-I
136564,MALABRIGO,TASA 51,Frio,76,8,36.68,19.96,2018,2018-I
136565,MALABRIGO,TASA 45,Frio,77,4,18.15,24.18,2018,2018-I
136566,MALABRIGO,TASA 58,Frio,72,7,36.43,20.22,2018,2018-I
136567,CHIMBOTE,TASA 53,Frio,62,5,21.0,21.57,2018,2018-I
136568,CALLAO,TASA 37,Estanca,47,3,12.55,23.16,2018,2018-I
136579,CHIMBOTE,TASA 61,Frio,70,6,27.38,19.48,2018,2018-I
136580,MALABRIGO,TASA 41,Frio,70,6,38.88,19.5,2018,2018-I
136581,CHIMBOTE,TASA 54,Frio,30,4,14.63,23.72,2018,2018-I
136616,CHIMBOTE,TASA 55,Frio,35,4,14.5,15.23,2018,2018-I
136618,CALLAO,TASA 414,Estanca,86,2,15.85,28.46,2018,2018-I
136619,MALABRIGO,TASA 52,Frio,67,6,19.65,20.51,2018,2018-I
136622,PISCO SUR,TASA 417,Tradicional,65,2,9.2,19.02,2018,2018-I
136623,CHIMBOTE,TASA 56,Frio,91,5,14.9,16.18,2018,2018-I
136624,MALABRIGO,TASA 425,Frio,67,4,19.55,23.65,2018,2018-I
136625,PISCO SUR,TASA 420,Tradicional,98,2,14.65,25.9,2018,2018-I
136626,PISCO SUR,TASA 418,Tradicional,84,2,9.13,20.7,2018,2018-I
136627,PISCO SUR,TASA 416,Tradicional,79,2,11.2,22.2,2018,2018-I
136628,PISCO SUR,TASA 413,Tradicional,54,2,13.8,24.1,2018,2018-I
136631,PISCO SUR,TASA 411,Tradicional,85,3,13.25,23.42,2018,2018-I
136632,CHIMBOTE,TASA 43,Frio,61,3,12.62,21.99,2018,2018-I
136633,CALLAO,TASA 59,Frio,78,2,13.8,19.47,2018,2018-I
136634,CHIMBOTE,TASA 54,Frio,69,2,5.97,22.13,2018,2018-I
136641,CHIMBOTE,TASA 44,Frio,80,4,15.82,18.18,2018,2018-I
136642,CHIMBOTE,TASA 57,Frio,65,5,18.65,18.45,2018,2018-I
136643,CHIMBOTE,TASA 53,Frio,47,4,13.53,22.18,2018,2018-I
136868,PISCO SUR,TASA 57,Frio,51,4,13.72,15.75,2018,2018-I
136869,PISCO SUR,TASA 419,Frio,78,4,15.37,15.49,2018,2018-I
136870,PISCO SUR,TASA 61,Frio,38,4,18.47,15.69,2018,2018-I
136876,ATICO,TASA 218,Estanca,18,1,8.35,15.66,2018,2018-I
136878,MATARANI,TASA 34,Estanca,8,1,6.52,17.64,2018,2018-I
136880,ATICO,TASA 17,Tradicional,21,2,9.1,17.71,2018,2018-I
136881,MATARANI,TASA 314,Tradicional,28,3,19.22,33.74,2018,2018-I
136883,MATARANI,TASA 424,Tradicional,6,2,12.85,22.21,2018,2018-I
136884,MATARANI,TASA 36,Estanca,25,2,8.78,17.95,2018,2018-I
136885,MATARANI,TASA 310,Tradicional,15,2,12.38,22.74,2018,2018-I
136887,MATARANI,TASA 38,Tradicional,6,2,8.73,16.12,2018,2018-I
136888,MATARANI,TASA 21,Estanca,5,1,4.9,17.36,2018,2018-I
136889,MATARANI,TASA 415,Estanca,7,2,6.88,17.01,2018,2018-I
136890,MATARANI,TASA 416,Tradicional,11,3,13.27,21.18,2018,2018-I
136891,PISCO SUR,TASA 57,Frio,49,5,17.32,18.53,2018,2018-I
136892,PISCO SUR,TASA 61,Frio,53,4,15.55,18.99,2018,2018-I
136893,PISCO SUR,TASA 419,Frio,40,2,16.57,16.85,2018,2018-I
136909,ATICO,TASA 23,Estanca,6,1,6.18,17.08,2018,2018-I
136916,MATARANI,TASA 310,Tradicional,40,3,15.55,21.84,2018,2018-I
136917,ATICO,TASA 35,Estanca,16,3,14.37,20.09,2018,2018-I
136919,ATICO,TASA 36,Estanca,22,3,14.52,21.35,2018,2018-I
136920,MATARANI,TASA 416,Tradicional,27,3,13.75,18.8,2018,2018-I
136921,MATARANI,TASA 424,Tradicional,20,3,12.15,16.37,2018,2018-I
136922,ATICO,TASA 38,Tradicional,17,2,12.55,21.86,2018,2018-I
136923,MATARANI,TASA 21,Estanca,12,2,14.93,24.68,2018,2018-I
136924,ATICO,TASA 23,Estanca,3,2,11.78,16.84,2018,2018-I
136925,ATICO,TASA 218,Estanca,7,2,14.65,15.75,2018,2018-I
136929,ATICO,TASA 34,Estanca,25,4,12.68,18.25,2018,2018-I
136941,PISCO SUR,TASA 57,Frio,82,2,7.63,17.01,2018,2018-I
136942,PISCO SUR,TASA 61,Frio,72,4,10.27,17.85,2018,2018-I
136952,PISCO SUR,TASA 419,Frio,89,3,11.73,18.71,2018,2018-I
136955,MATARANI,TASA 415,Estanca,14,3,16.07,21.79,2018,2018-I
136956,MATARANI,TASA 21,Estanca,62,2,13.42,25.6,2018,2018-I
136957,MATARANI,TASA 414,Estanca,29,3,19.32,25.88,2018,2018-I
136960,MATARANI,TASA 424,Tradicional,48,3,19.5,23.04,2018,2018-I
136961,MATARANI,TASA 416,Tradicional,45,3,11.73,19.27,2018,2018-I
136962,ATICO,TASA 218,Estanca,48,4,13.55,19.17,2018,2018-I
136963,ATICO,TASA 38,Tradicional,15,3,8.93,16.13,2018,2018-I
136965,ATICO,TASA 36,Estanca,35,4,11.65,19.99,2018,2018-I
136966,ATICO,TASA 34,Estanca,22,3,8.17,15.44,2018,2018-I
136967,ATICO,TASA 23,Estanca,29,4,11.65,18.25,2018,2018-I
136968,ATICO,TASA 17,Tradicional,49,3,9.0,16.26,2018,2018-I
136970,ATICO,TASA 35,Estanca,21,3,8.87,16.72,2018,2018-I
136995,PISCO SUR,TASA 57,Frio,41,4,16.43,17.04,2018,2018-I
136996,MATARANI,TASA 21,Estanca,11,2,13.2,22.15,2018,2018-I
136997,MATARANI,TASA 416,Tradicional,16,3,12.02,17.87,2018,2018-I
136998,MATARANI,TASA 415,Estanca,9,2,19.63,30.8,2018,2018-I
136999,ATICO,TASA 34,Estanca,33,3,12.92,18.58,2018,2018-I
137000,ATICO,TASA 218,Estanca,13,1,16.23,17.92,2018,2018-I
137001,ATICO,TASA 23,Estanca,10,2,12.22,19.88,2018,2018-I
137002,ATICO,TASA 38,Tradicional,9,2,9.57,18.13,2018,2018-I
137003,ATICO,TASA 36,Estanca,8,2,13.15,18.35,2018,2018-I
137009,PISCO SUR,TASA 61,Frio,31,2,9.8,17.55,2018,2018-I
137011,ATICO,TASA 17,Tradicional,24,2,11.37,16.6,2018,2018-I
137012,ATICO,TASA 35,Estanca,23,2,9.25,15.23,2018,2018-I
137023,MATARANI,TASA 314,Tradicional,16,2,14.92,28.44,2018,2018-I
137033,MATARANI,TASA 424,Tradicional,10,2,14.98,28.37,2018,2018-I
137054,PISCO SUR,TASA 57,Frio,14,2,8.4,18.25,2018,2018-I
137084,MATARANI,TASA 310,Tradicional,69,2,7.22,19.35,2018,2018-I
137085,MATARANI,TASA 414,Estanca,41,4,18.07,36.81,2018,2018-I
137086,MATARANI,TASA 314,Tradicional,34,3,19.08,36.09,2018,2018-I
137087,MATARANI,TASA 424,Tradicional,14,2,13.12,28.78,2018,2018-I
137088,MATARANI,TASA 415,Estanca,42,3,7.0,17.48,2018,2018-I
137089,MATARANI,TASA 416,Tradicional,42,4,10.45,25.55,2018,2018-I
137090,MATARANI,TASA 21,Estanca,12,2,6.97,20.44,2018,2018-I
137318,MATARANI,TASA 36,Estanca,15,3,7.77,21.49,2018,2018-I
137320,MATARANI,TASA 415,Estanca,16,4,13.43,23.74,2018,2018-I
137321,MATARANI,TASA 414,Estanca,22,4,20.02,23.81,2018,2018-I
137322,MATARANI,TASA 424,Tradicional,21,4,14.88,19.91,2018,2018-I
137345,MATARANI,TASA 416,Tradicional,15,3,8.12,16.78,2018,2018-I
137346,MATARANI,TASA 420,Tradicional,23,4,16.83,24.11,2018,2018-I
137347,MATARANI,TASA 35,Estanca,12,3,8.7,16.35,2018,2018-I
137348,MATARANI,TASA 314,Tradicional,11,3,12.1,23.03,2018,2018-I
137371,MATARANI,TASA 218,Estanca,40,2,23.18,38.71,2018,2018-I
137372,MATARANI,TASA 36,Estanca,42,2,9.58,17.46,2018,2018-I
137373,MATARANI,TASA 416,Tradicional,13,2,7.03,15.99,2018,2018-I
137374,MATARANI,TASA 35,Estanca,59,2,9.67,17.63,2018,2018-I
137375,MATARANI,TASA 415,Estanca,22,1,4.98,14.43,2018,2018-I
137376,MATARANI,TASA 424,Tradicional,4,2,7.93,20.36,2018,2018-I
137377,MATARANI,TASA 310,Tradicional,14,2,14.4,20.75,2018,2018-I
137378,MATARANI,TASA 23,Estanca,12,3,19.27,27.18,2018,2018-I
137379,MATARANI,TASA 17,Tradicional,13,1,12.3,22.23,2018,2018-I
137380,MATARANI,TASA 38,Tradicional,7,2,11.23,19.59,2018,2018-I
137381,MATARANI,TASA 34,Estanca,11,3,16.15,26.9,2018,2018-I
137382,MATARANI,TASA 21,Estanca,2,1,5.43,14.76,2018,2018-I
137383,MATARANI,TASA 314,Tradicional,21,2,12.38,23.81,2018,2018-I
137384,MATARANI,TASA 420,Tradicional,28,2,10.98,19.59,2018,2018-I
137385,MATARANI,TASA 414,Estanca,14,2,7.72,13.25,2018,2018-I
137404,MATARANI,TASA 17,Tradicional,21,1,11.0,23.3,2018,2018-I
137405,MATARANI,TASA 416,Tradicional,9,2,10.15,16.96,2018,2018-I
137406,MATARANI,TASA 34,Estanca,37,2,17.15,24.06,2018,2018-I
137407,MATARANI,TASA 314,Tradicional,14,2,9.65,19.13,2018,2018-I
137408,MATARANI,TASA 414,Estanca,14,2,5.15,12.1,2018,2018-I
137409,MATARANI,TASA 36,Estanca,15,1,4.28,17.44,2018,2018-I
137410,MATARANI,TASA 415,Estanca,9,2,8.83,18.66,2018,2018-I
137411,MATARANI,TASA 424,Tradicional,4,2,14.33,23.97,2018,2018-I
137412,MATARANI,TASA 38,Tradicional,15,2,15.32,21.37,2018,2018-I
137413,MATARANI,TASA 35,Estanca,12,2,14.53,23.07,2018,2018-I
137414,MATARANI,TASA 310,Tradicional,34,2,5.4,20.46,2018,2018-I
137415,MATARANI,TASA 420,Tradicional,5,1,4.58,18.13,2018,2018-I
137416,MATARANI,TASA 21,Estanca,24,2,8.23,19.6,2018,2018-I
137417,MATARANI,TASA 23,Estanca,18,2,10.5,20.76,2018,2018-I
137434,MATARANI,TASA 34,Estanca,6,1,15.8,23.58,2018,2018-I
137435,MATARANI,TASA 416,Tradicional,23,2,6.62,19.9,2018,2018-I
137436,MATARANI,TASA 414,Estanca,13,3,17.18,19.27,2018,2018-I
137437,MATARANI,TASA 218,Estanca,5,1,10.02,19.12,2018,2018-I
137438,MATARANI,TASA 36,Estanca,8,1,15.32,28.5,2018,2018-I
137439,MATARANI,TASA 21,Estanca,4,1,14.52,15.99,2018,2018-I
137440,MATARANI,TASA 415,Estanca,8,2,7.93,15.85,2018,2018-I
137441,MATARANI,TASA 35,Estanca,13,2,7.73,15.19,2018,2018-I
137442,MATARANI,TASA 38,Tradicional,8,2,17.23,15.64,2018,2018-I
137443,MATARANI,TASA 424,Tradicional,8,3,15.53,18.32,2018,2018-I
137444,MATARANI,TASA 17,Tradicional,8,1,10.58,19.52,2018,2018-I
137445,MATARANI,TASA 310,Tradicional,9,2,7.65,15.05,2018,2018-I
137446,MATARANI,TASA 420,Tradicional,7,2,10.27,16.71,2018,2018-I
137447,MATARANI,TASA 23,Estanca,11,2,11.9,19.31,2018,2018-I
137448,MATARANI,TASA 314,Tradicional,5,1,5.78,20.89,2018,2018-I
137461,MATARANI,TASA 416,Tradicional,4,1,12.5,22.07,2018,2018-I
137462,MATARANI,TASA 36,Estanca,27,2,10.98,19.7,2018,2018-I
137463,MATARANI,TASA 218,Estanca,16,2,15.15,30.74,2018,2018-I
137464,MATARANI,TASA 420,Tradicional,4,1,14.85,29.01,2018,2018-I
137465,MATARANI,TASA 34,Estanca,17,3,18.68,32.57,2018,2018-I
137466,MATARANI,TASA 35,Estanca,26,3,9.08,24.95,2018,2018-I
137467,MATARANI,TASA 21,Estanca,3,1,8.92,15.82,2018,2018-I
137468,MATARANI,TASA 23,Estanca,21,2,13.23,20.65,2018,2018-I
137469,MATARANI,TASA 424,Tradicional,14,2,19.63,35.29,2018,2018-I
137471,MATARANI,TASA 310,Tradicional,35,3,13.07,20.96,2018,2018-I
137473,MATARANI,TASA 38,Tradicional,22,3,15.33,22.65,2018,2018-I
137475,MATARANI,TASA 17,Tradicional,33,2,18.98,31.27,2018,2018-I
137488,MATARANI,TASA 35,Estanca,7,1,12.0,26.52,2018,2018-I
137491,MATARANI,TASA 36,Estanca,12,2,12.27,18.73,2018,2018-I
137492,MATARANI,TASA 38,Tradicional,16,1,8.53,26.46,2018,2018-I
137493,MATARANI,TASA 416,Tradicional,5,1,6.48,22.27,2018,2018-I
137496,MATARANI,TASA 310,Tradicional,9,1,12.17,27.03,2018,2018-I
137498,MATARANI,TASA 424,Tradicional,13,4,12.78,20.31,2018,2018-I
137499,MATARANI,TASA 34,Estanca,12,4,11.0,21.23,2018,2018-I
137501,MATARANI,TASA 17,Tradicional,12,2,17.22,19.04,2018,2018-I
137510,MATARANI,TASA 414,Estanca,9,1,8.0,18.52,2018,2018-I
137515,MATARANI,TASA 34,Estanca,28,2,12.53,18.08,2018,2018-I
137516,MATARANI,TASA 424,Tradicional,16,3,18.73,21.49,2018,2018-I
137517,MATARANI,TASA 310,Tradicional,17,2,7.23,20.17,2018,2018-I
137518,MATARANI,TASA 416,Tradicional,10,2,4.57,16.6,2018,2018-I
137519,MATARANI,TASA 314,Tradicional,31,1,8.52,20.14,2018,2018-I
137520,MATARANI,TASA 35,Estanca,51,3,15.42,17.62,2018,2018-I
137522,MATARANI,TASA 36,Estanca,21,3,11.15,19.91,2018,2018-I
137523,MATARANI,TASA 414,Estanca,38,1,5.3,17.44,2018,2018-I
137580,ATICO,TASA 420,Tradicional,2,1,6.45,14.1,2018,2018-I
137581,ATICO,TASA 21,Estanca,5,1,8.08,13.4,2018,2018-I
137582,ATICO,TASA 23,Estanca,5,1,11.38,14.98,2018,2018-I
137583,ATICO,TASA 38,Tradicional,25,1,8.73,14.37,2018,2018-I
137584,ATICO,TASA 415,Estanca,7,2,5.5,13.2,2018,2018-I
137595,MATARANI,TASA 415,Estanca,21,2,17.95,33.64,2018,2018-I
137598,MATARANI,TASA 23,Estanca,18,2,15.8,26.95,2018,2018-I
137608,MATARANI,TASA 38,Tradicional,13,2,17.0,31.06,2018,2018-I
137609,MATARANI,TASA 34,Estanca,15,2,20.4,35.54,2018,2018-I
137610,MATARANI,TASA 36,Estanca,10,1,4.58,16.65,2018,2018-I
137611,MATARANI,TASA 420,Tradicional,14,3,19.12,27.4,2018,2018-I
137612,MATARANI,TASA 310,Tradicional,7,1,3.02,16.66,2018,2018-I
137613,MATARANI,TASA 414,Estanca,13,2,13.0,16.09,2018,2018-I
137614,MATARANI,TASA 416,Tradicional,10,1,6.4,17.12,2018,2018-I
137615,MATARANI,TASA 424,Tradicional,18,1,8.6,16.21,2018,2018-I
137616,MATARANI,TASA 218,Estanca,7,1,7.5,18.07,2018,2018-I
137617,MATARANI,TASA 17,Tradicional,52,1,4.0,16.91,2018,2018-I
137618,MATARANI,TASA 314,Tradicional,13,1,6.95,17.28,2018,2018-I
137619,MATARANI,TASA 35,Estanca,10,1,9.82,19.86,2018,2018-I
137620,MATARANI,TASA 21,Estanca,29,2,15.65,26.54,2018,2018-I
137662,MATARANI,TASA 21,Estanca,2,1,10.83,22.51,2018,2018-I
137667,MATARANI,TASA 415,Estanca,5,1,8.43,21.81,2018,2018-I
137673,MATARANI,TASA 218,Estanca,41,2,10.27,19.7,2018,2018-I
137712,MATARANI,TASA 310,Tradicional,3,1,5.37,16.55,2018,2018-I
137713,MATARANI,TASA 36,Estanca,15,2,10.78,21.48,2018,2018-I
137714,MATARANI,TASA 414,Estanca,2,1,8.7,16.67,2018,2018-I
137715,MATARANI,TASA 34,Estanca,9,2,13.33,19.89,2018,2018-I
137719,MATARANI,TASA 415,Estanca,2,1,8.3,16.85,2018,2018-I
137720,MATARANI,TASA 23,Estanca,4,1,7.7,15.32,2018,2018-I
137721,MATARANI,TASA 21,Estanca,3,1,10.78,19.8,2018,2018-I
137723,MATARANI,TASA 424,Tradicional,9,1,11.67,18.3,2018,2018-I
137724,MATARANI,TASA 416,Tradicional,3,1,7.9,18.22,2018,2018-I
137725,MATARANI,TASA 218,Estanca,10,1,9.28,20.51,2018,2018-I
